utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;two_livunits;two_storey;storeys_3;age_studull;not_concrete;stud1house;bath_fixtures;fjbilsk;lodpflm;landratio;innig_factor;utig_factor;fjarmalastofnunselur;hverfi;gata
20/03/2019;52500;52486;1122_1125;116.8;0;0;0;43.9;0;0;0;0;18;0;1;2;0;608;0.822;1;1;0;2050;0
29/01/2014;20500;19901;1111;120;0;50;0;36.5;0;0;1;0;55;0;1.081;3;0;413;0.558;0.87;0.93;1;2050;0
10/02/2017;34000;33970;1121_1123;157;0;0;0;28;0;0;1;0;45;0;1;2;0;364;0.492;1;1;0;2050;0
21/09/2017;37500;37500;1121_1123;143.4;0;0;0;29.2;0;0;1;0;51;0;1;3;0;364;0.492;1;0.96;0;2050;0
04/06/2016;24500;24500;1111;120;0;50;0;0;0;0;1;0;61;0;1.081;3;0;467;0.631;0.78;0.89;0;2050;0
14/10/2015;17000;17000;1111;120;0;50;0;0;0;0;1;0;56;0;1.081;2;0;413;0.558;1.11;1;1;2050;0
18/02/2018;43500;43163;1121_1123;143.4;0;0;0;29.2;0;0;1;0;47;0;1;4;0;364;0.492;1;0.96;0;2050;0
09/03/2016;18000;18000;1126;135.8;0;0;0;0;0;0;0;0;53;0;1;3;0;245;0.331;1;1;1;2050;0
28/06/2017;42500;42197;1126;135.8;0;0;0;40;0;0;0;0;54;0;1;3;0;315;0.426;1;1;0;2050;0
29/03/2017;23500;23439;1126;135.8;0;0;0;40;0;0;0;0;54;0;1;3;0;315;0.426;1;1;1;2050;0
27/02/2016;26000;25839;1121_1123;134.6;0;0;0;35.7;0;0;0;0;40;0;1;3;0;531;0.718;0.93;0.96;1;2050;0
17/12/2015;26000;25993;1121_1123;134.6;0;0;0;35.7;0;0;0;0;38;0;1;3;0;531;0.718;1.19;0.96;0;2050;0
14/01/2017;22500;22500;1126;86.1;0;0;0;0;0;0;0;0;61;0;1;2;0;222;0.3;1;1;0;2050;0
25/10/2014;13500;13465;1126;97.5;0;0;0;0;0;0;0;0;60;0;1;2;0;249;0.336;1;1;1;2050;0
04/03/2017;25900;25879;1126;116.4;0;0;0;0;0;0;1;0;63;0;1;2;0;311;0.42;1;1;0;2050;0
17/01/2016;13000;13000;1126;116.4;0;0;0;0;0;0;1;0;62;0;1;2;0;311;0.42;1;1;1;2050;0
08/10/2016;32750;32750;1121_1123;143.4;0;0;0;29.2;0;0;1;0;45;0;1;3;0;364;0.492;1;0.96;0;2050;0
26/06/2016;29000;28966;1121_1123;166.9;0;0;0;29.2;0;1;1;0;46;0;1;4;0;364;0.492;1.19;0.96;0;2050;0
02/09/2018;36400;35541;1121_1123;143.2;0;0;0;29;0;0;1;0;47;0;1;4;0;364;0.492;0.87;0.96;0;2050;0
31/10/2019;47600;47488;1121_1123;134.6;0;0;0;35.7;0;0;0;0;41;0;1;4;0;531;0.718;1.11;0.89;0;2050;0
27/09/2018;41000;40627;1121_1123;143.4;0;0;0;29.2;0;0;1;0;47;0;1;3;0;364;0.492;1;0.96;0;2050;0
09/06/2017;43000;43000;1111;120;0;50;0;52.3;0;0;1;0;61;0;1.081;3;0;413;0.558;0.93;0.96;0;2050;0
14/08/2016;37400;37373;1111;145.1;0;0;0;37.2;0;0;0;0;43;0;1.119;4;0;870;1.176;1.11;0.96;0;2050;0
02/05/2018;51900;51816;1111;146;0;0;0;36;0;0;0;0;44;0;1.186;4;0;875;1.182;1;0.96;0;2050;0
25/05/2018;29500;29489;1111;77.2;0;0;0;0;0;0;0;0;59;0.5;1.295;2;0;220.7;0.298;1;1;0;2050;0
21/08/2019;29000;28919;1111;77.2;0;0;0;0;0;0;0;0;60;0.5;1.295;2;0;220.7;0.298;1;1;0;2050;0
25/02/2017;13361;13574;1126;95.8;95.8;0;0;30.8;2.4;0;0;0;79;0;1;2;0;209.7;0.283;1;1;0;2050;0
29/03/2017;19000;19000;1126;75.4;0;0;0;0;1.3;0;0;0;73;1;1;2;0;229;0.309;1;1;0;2050;0
24/04/2016;9000;9000;1126;70.5;0;0;0;0;0;0;0;0;16;0;1;2;0;132.7;0.179;1;1;1;2050;0
07/11/2015;27000;26817;1126;154.8;67.7;19.4;0;0;0;1;1;0;79;0.5;1;3;0;897;1.212;0.94;1;0;2050;0
17/06/2016;28500;28280;1126;154.8;67.7;19.4;0;0;0;1;1;0;79;0.5;1;3;0;897;1.212;0.94;1;0;2050;0
09/02/2019;40500;40429;1111;144.4;0;0;0;39.4;0;0;1;0;73;1;1;3;0;546;0.738;0.89;0.96;0;2050;0
02/09/2016;12500;12500;1111;98.7;0;45.2;0;0;53.5;0;1;0;79;1;1.067;4;0;510;0.689;0.74;0.67;0;2050;0
30/03/2018;36000;36000;1126;130.2;0;0;1.5;0;1.8;0;1;0;78;1;1;4;0;497;0.672;1;1;0;2050;0
08/12/2017;18000;17987;1126;51.3;51.3;0;0;0;0;0;0;0;77;1;1;2;0;106;0.143;1;1;0;2050;0
30/08/2016;10300;10300;1126;82.4;0;0;0;0;11.9;0;0;0;69;0;1;2;0;321;0.434;1;1;1;2050;0
03/11/2016;16000;15990;1126;82.4;0;0;0;0;11.9;0;0;0;69;0;1;2;0;321;0.434;1;1;0;2050;0
26/07/2018;24000;23723;1126;82.4;0;0;0;0;11.9;0;0;0;71;0;1;2;0;321;0.434;1;1;0;2050;0
25/03/2018;13550;13550;1126;61.2;61.2;0;0;0;0;0;0;0;79;0.5;1;2;0;126;0.17;1;1.08;1;2050;0
08/07/2017;20500;20222;1126;76.1;0;0;5.6;0;18.9;0;1;0;77;1;1;2;0;212.4;0.287;1;1;0;2050;0
11/06/2016;8500;8451;1126;56;0;0;0;32.5;0;0;0;0;76;1;1;2;0;193.6;0.262;1;1;1;2050;0
22/06/2014;14800;14761;1126;119.9;55;0;0;32.5;0;1;0;0;69;0;1;4;0;571;0.772;0.76;0.91;1;2050;0
25/11/2017;50000;46870;1111;367.3;0;94.7;0;40.7;0;0;0;1;63;0;1.107;4;0;425;0.574;0.86;0.96;0;2050;0
26/03/2015;49000;45300;1111;261.1;49.2;0;0;25.8;0;0;1;0;48;0;1.498;4;0;790;1.068;1;1;0;2050;0
25/11/2018;68000;67514;1111;261.1;49.2;0;0;25.8;0;0;1;0;51;0;1.498;4;0;790;1.068;1;1;0;2050;0
17/06/2018;35500;35500;1126;165.9;0;0;0;60;0;0;1;0;55;0;1;2;0;597;0.807;1;1;0;2050;0
18/02/2015;34500;32140;1111;167.6;33.1;0;0;43.5;0;0;1;0;46;0;1.396;3;0;720;0.973;1.02;0.93;0;2050;0
06/05/2017;44900;41410;1111;167.6;33.1;0;0;43.5;0;0;1;0;48;0;1.396;3;0;720;0.973;1.02;0.93;0;2050;0
03/07/2016;52000;52000;1111;157.5;0;0;0;0;125.1;0;0;0;39;0;1.544;2;0;875;1.182;1;1;0;2050;0
14/10/2016;40500;40432;1111;155.3;50.8;0;0;37;0;0;1;0;51;0;1.288;3;0;720;0.973;0.96;1;0;2050;0
10/01/2020;52000;51778;1111;170.2;121.5;0;0;28.1;0;0;1;0;56;0;1.317;3;0;708;0.957;1;0.96;0;2050;0
31/05/2018;53000;53000;1111;134.2;23.2;0;0;33.3;0;0;1;0;51;0;1.207;2;0;720;0.973;0.98;0.94;0;2050;0
24/12/2017;54000;53850;1111;145.5;48.6;0;0;27.8;0;0;1;0;53;1;1.213;4;0;708;0.957;1.04;1.08;0;2050;0
17/04/2014;26500;26300;1111;143.6;46.8;0;0;27;0;0;1;0;47;0;1.221;3;0;750;1.014;0.89;0.96;0;2050;0
30/03/2017;38500;38451;1111;131.3;0;0;0;33.6;0;0;0;0;57;0;1.004;3;0;613;0.828;0.96;0.96;0;2050;0
05/03/2016;42500;42465;1111;169;52;0;0;54;0;0;1;0;57;0;1.273;4;0;541;0.731;0.85;0.96;0;2050;0
20/10/2016;43500;43389;1111;177.6;0;0;0;50;0;0;1;0;58;0;1.117;3;0;594;0.803;1;0.93;0;2050;0
22/10/2017;67000;66521;1111;177.6;0;0;0;50;0;0;1;0;59;0;1.117;3;0;594;0.803;1;0.93;0;2050;0
07/09/2014;58500;56895;1111;242.1;0;0;0;35.8;0;0;1;0;54;0;1.113;4;0;566;0.765;1;1;0;2050;0
09/10/2019;48000;47992;1111;112;0;0;0;8.7;0;0;0;0;60;0;1.039;2;0;571;0.772;0.89;0.96;0;2050;0
08/11/2014;30000;29959;1111;160;0;0;0;28;0;0;0;0;51;0;1.332;2;0;718;0.97;1.04;0.96;0;2050;0
11/11/2014;39600;39090;1111;197;60;0;0;30.6;0;0;1;0;57;0;1.338;4;0;560;0.757;1;0.93;0;2050;0
13/07/2014;37500;34193;1111;183;57;0;0;50;0;0;1;0;55;0;1.265;4;0;589;0.796;1;1;0;2050;0
02/06/2016;26000;24350;1111;138;0;0;0;39;0;0;0;0;47;0;1.222;2;0;640;0.865;1.11;0.96;0;2050;0
07/08/2016;46500;46484;1111;211.3;0;0;0;37.1;0;0;0;0;35;0;1.207;4;0;720;0.973;1;1;0;2050;0
08/03/2019;62000;61975;1111;211.3;0;0;0;37.1;0;0;0;0;38;0;1.207;4;0;720;0.973;1;1;0;2050;0
14/12/2017;37000;36944;1122_1125;152.8;0;0;0;56.4;50;0;1;0;57;1;1;3;0;576;0.778;0.81;1;0;2050;0
22/10/2016;26500;26489;1111;175.9;0;28.8;0;25.2;0;0;1;0;58;0;1.173;4;0;466;0.63;0.96;0.93;0;2050;0
07/01/2018;33400;33393;1126;109.9;0;0;0;0;0;0;0;0;58;0;1;2;0;330;0.446;0.89;0.94;0;2050;0
12/11/2016;27400;27370;1126;109.9;0;0;0;0;0;0;0;0;56;0;1;2;0;330;0.446;0.89;0.94;0;2050;0
13/08/2015;23900;23757;1126;109.9;0;0;0;0;0;0;0;0;55;0;1;2;0;330;0.446;0.89;0.94;0;2050;0
10/12/2014;20306;17861;1126;109.9;0;0;0;0;0;0;0;0;54;0;1;2;0;330;0.446;1;0.89;0;2050;0
22/05/2016;44000;43950;1111;142;0;0;0;42.6;0;0;0;0;36;0;1.141;3;0;720;0.973;1.04;0.96;0;2050;0
05/12/2015;39400;39385;1111;142;0;0;0;49.2;0;0;0;0;34;0;1.141;3;0;768;1.038;1.22;1;0;2050;0
06/10/2015;19000;18870;1122_1125;152.8;0;0;0;47;50;0;1;0;55;1;1;3;0;558;0.754;0.93;0.93;0;2050;0
24/07/2019;46500;45683;1111;110;0;0;0;28;0;0;0;0;60;0;1.025;2;0;432;0.584;0.89;0.96;0;2050;0
28/05/2016;21800;21836;1126;90.4;0;0;0;38.3;0;0;0;0;59;0;1;2;0;256;0.346;1;1;0;2050;0
02/12/2016;26000;26000;1126;90.4;0;0;0;38.3;0;0;0;0;59;0;1;2;0;256;0.346;1;1;0;2050;0
25/03/2015;18000;17940;1111;131;0;55;0;0;0;0;1;0;61;1;1.075;3;0;600;0.811;1;1;1;2050;0
10/12/2017;40000;39979;1111;131;0;55;0;0;0;0;1;0;63;1;1.075;3;0;600;0.811;1;1;0;2050;0
12/12/2019;47800;47692;1111;103.7;0;0;0;48.5;0;0;0;0;62;1;1.041;2;0;570;0.77;0.85;0.89;0;2050;0
18/12/2015;12000;12000;1126;74.8;0;0;1.8;0;0;0;0;0;66;0;1;2;0;371;0.501;1;1;0;2050;0
22/02/2018;24500;24500;1126;74.8;0;0;1.8;0;0;0;0;0;69;0;1;2;0;371;0.501;1;1;0;2050;0
07/07/2016;37000;36969;1111;157.9;0;0;0;28.8;0;0;0;0;42;0;1.154;3;0;875;1.182;1.11;0.96;0;2050;0
08/07/2015;21800;21794;1111;110.5;0;0;0;45;0;0;0;0;49;1;1.023;2;0;400;0.541;1;1;0;2050;0
02/02/2016;29200;28784;1122_1125;147.5;0;0;0;45;0;0;1;0;56;0;1;4;0;480;0.649;0.91;0.96;0;2050;0
14/02/2016;26000;25979;1111;118.5;0;38.5;0;0;0;0;1;0;63;0;1.169;4;0;584;0.789;0.87;0.89;0;2050;0
26/04/2017;36000;35979;1126;132.3;0;0;0;22.4;0;0;0;0;40;0;1;2;0;292;0.395;1.11;0.96;0;2050;0
09/01/2020;42500;42492;1126;132.3;0;0;0;22.4;0;0;0;0;43;0;1;2;0;292;0.395;1.11;0.96;0;2050;0
07/04/2016;27200;27200;1111;151.6;0;64.2;0;33.8;0;0;1;0;60;1;1.108;4;0;576;0.778;1;0.96;0;2050;0
25/06/2015;27214;26782;1122_1125;142.9;0;0;0;0;0;0;1;0;55;0;1;3;0;480;0.649;0.91;1;0;2050;0
29/07/2015;26600;26561;1122_1125;142.9;0;0;0;39.1;0;0;1;0;55;0;1;3;0;480;0.649;0.94;0.96;0;2050;0
30/04/2015;21700;21659;1126;115.4;0;0;0;35.2;0;0;0;0;56;0;1;2;0;297;0.401;0.89;0.96;0;2050;0
01/09/2015;28500;28303;1126;115.4;0;0;0;32.5;0;0;0;0;56;0;1;2;0;297;0.401;0.89;0.93;0;2050;0
25/08/2016;18600;18600;1126;96.4;0;0;2.3;0;0;0;1;0;59;0;1;2;0;301;0.407;1;1;0;2050;0
23/04/2017;39400;39400;1111;109.6;0;43.1;0;45.5;0;0;1;0;65;1;1.114;4;0;600;0.811;1;0.96;0;2050;0
16/03/2018;43900;43893;1111;109.6;0;43.1;0;45.5;0;0;1;0;66;1;1.114;4;0;600;0.811;1;0.96;0;2050;0
04/07/2014;18000;18000;1126;121.3;0;0;3.2;39.5;0;0;0;0;54;0;1;2;0;305;0.412;1;1;0;2050;0
12/08/2016;23500;23457;1126;129.6;0;0;0;46.8;0;0;1;0;56;0;1;2;0;325;0.439;1;1;0;2050;0
29/11/2019;34000;34000;1126;88.1;0;0;0;45;0;0;0;0;63;1;1;2;0;302;0.408;1.04;1.08;0;2050;0
15/09/2018;22500;22445;1126;79.8;0;0;0;0;0;0;0;0;62;1;1;2;0;276;0.373;1.15;1.11;0;2050;0
29/07/2018;32100;32057;1126;88.1;0;0;0;45;0;0;0;0;62;1;1;2;0;302;0.408;1.04;1.08;0;2050;0
24/12/2016;24600;24586;1126;88.1;0;0;0;45;0;0;0;0;60;1;1;2;0;302;0.408;1.04;1.08;0;2050;0
17/07/2016;14500;14490;1126;79.8;0;0;0;0;0;0;0;0;60;1;1;2;0;276;0.373;1.15;1.11;1;2050;0
12/08/2015;16200;16178;1126;88.1;0;0;0;45;0;0;0;0;59;1;1;2;0;302;0.408;1.04;1.08;1;2050;0
30/07/2015;18000;18000;1126;102;0;0;0;0;0;0;1;0;55;0;1;2;0;373;0.504;1;1;0;2050;0
17/09/2016;21700;21700;1126;102;0;0;0;0;0;0;1;0;56;0;1;2;0;373;0.504;1;1;0;2050;0
12/09/2015;42000;41928;1111;153.2;0;0;0;48.4;0;0;0;0;37;0;1.23;3;0;810;1.095;1.04;0.8;0;2050;0
09/05/2015;35600;35496;1111;138.2;0;0;0;45.8;0;0;0;0;37;0;1.182;2;0;810;1.095;1.11;0.96;0;2050;0
26/08/2015;42000;41654;1111;163.6;0;0;0;52;0;0;0;0;36;0;1.212;5;0;810;1.095;1.04;1;0;2050;0
22/06/2017;47500;47249;1111;136;0;0;0;33;0;0;0;0;35;0;1.196;4;0;556.5;0.752;1;1;0;2050;0
29/06/2014;31500;31360;1111;142.6;0;0;0;49.7;0;0;0;0;35;0;1.149;4;0;870;1.176;1.15;0.96;0;2050;0
17/08/2018;52300;52300;1111;142.6;0;0;0;49.7;0;0;0;0;39;0;1.149;4;0;870;1.176;1.15;0.96;0;2050;0
23/11/2019;53000;52882;1111;142.6;0;0;0;49.7;0;0;0;0;40;0;1.149;4;0;870;1.176;1.15;0.96;0;2050;0
17/08/2016;42500;42500;1111;167.5;0;0;0;30.3;0;0;0;0;31;0;1.155;5;0;557;0.753;1.3;0.96;0;2050;0
16/03/2019;57150;57136;1111;146;0;0;0;50;0;0;0;0;37;0;1.097;4;0;621;0.839;1;0.96;0;2050;0
29/08/2019;59900;59755;1111;143.8;0;0;0;50;0;0;0;0;40;0;1.105;3;0;621;0.839;1;1;0;2050;0
26/03/2015;37000;33300;1111;145.8;0;0;0;50;0;0;0;0;35;0;1.097;3;0;557;0.753;1.04;1.04;0;2050;0
12/02/2017;46200;46186;1111;145.8;0;0;0;50;0;0;0;0;37;0;1.097;3;0;557;0.753;1.04;1.04;0;2050;0
28/05/2016;29656;27657;1111;156.8;0;0;0;49;0;0;0;0;35;0;1.272;2;0;870;1.176;1.12;1;0;2050;0
06/11/2016;48500;48460;1111;167.5;0;0;0;30.3;0;0;0;0;31;0;1.178;5;0;621;0.839;1.04;1;0;2050;0
28/06/2015;38000;37938;1111;164.7;0;0;0;54.7;0;0;0;0;35;0;1.232;4;0;930;1.257;1.09;0.94;0;2050;0
29/06/2019;56500;56500;1111;153.3;0;0;0;40;0;0;0;0;39;0;1.07;3;0;557;0.753;1.19;0.96;0;2050;0
14/01/2015;31000;30928;1121_1123;162.7;0;0;0;22.6;0;0;1;0;35;0;1;4;0;345;0.466;1.1;1;0;2050;0
07/01/2016;40000;40000;1111;137.9;0;0;0;45.9;0;0;0;0;38;0;1.184;4;0;840;1.135;1.26;1.11;0;2050;0
02/08/2018;57000;56172;1111;137.9;0;0;0;45.9;0;0;0;0;40;0;1.184;4;0;840;1.135;1.26;1.11;0;2050;0
02/10/2016;34000;33959;1121_1123;112.5;0;0;0;21.5;0;0;1;0;38;0;1;4;0;333;0.45;0.99;0.96;0;2050;0
20/09/2018;40500;40430;1121_1123;112.5;0;0;0;21.5;0;0;1;0;40;0;1;4;0;333;0.45;0.99;0.96;0;2050;0
19/05/2016;36000;35968;1121_1123;152.2;0;0;0;29.1;0;0;1;0;38;0;1;4;0;440;0.595;1.06;0.96;0;2050;0
29/09/2018;46500;46368;1121_1123;152.8;0;0;0;22.4;0;0;1;0;37;0;1;4;0;332.5;0.449;1;1;0;2050;0
16/12/2016;38000;37919;1121_1123;162.7;0;0;0;22.6;0;0;1;0;35;0;1;4;0;345;0.466;0.98;1;0;2050;0
05/03/2014;28300;28145;1121_1123;152.2;0;0;0;29.1;0;0;1;0;36;0;1;4;0;440;0.595;1.09;0.96;0;2050;0
08/05/2016;33000;32973;1121_1123;152.2;0;0;0;29.1;0;0;1;0;38;0;1;4;0;440;0.595;1.17;0.96;0;2050;0
25/08/2018;51000;50979;1121_1123;152.2;0;0;0;29.1;0;0;1;0;40;0;1;4;0;440;0.595;1.17;0.96;0;2050;0
27/06/2015;44800;44800;1111;144.1;0;0;0;43.5;0;0;0;0;36;0;1.278;2;0;1070;1.446;1.09;1;0;2050;0
22/09/2016;38500;38472;1121_1123;162.7;0;0;0;22.6;0;0;1;0;36;0;1;4;0;345;0.466;0.99;0.94;0;2050;0
05/08/2018;50000;49368;1111;145.2;0;0;0;53;0;0;0;0;40;0;1.187;3;0;885;1.196;1.22;0.96;1;2050;0
25/05/2017;45500;45248;1111;141;0;0;0;33.5;0;0;0;0;39;0;1.2;4;0;916;1.238;1;0.96;0;2050;0
20/09/2018;52500;52443;1121_1123;229.7;70;86;0;23.1;0;0;0;1;40;0;1;3;0;420;0.568;1.01;0.93;0;2050;0
20/02/2015;23500;23493;1121_1123;112.5;0;0;0;21.5;0;0;1;0;34;0;1;3;0;333;0.45;0.99;1;0;2050;0
12/11/2017;46500;46445;1111;148.1;0;0;0;45.2;0;0;0;0;55;0;1.118;2;0;648;0.876;1.26;0.96;0;2050;0
25/10/2018;77900;76534;1111;236.2;92.9;0;0;47.5;0;0;1;0;45;0;1.24;4;0;594;0.803;0.94;1;0;2050;0
11/08/2018;49800;49771;1111;148;0;0;0;28;0;0;0;0;56;0;1.175;3;0;734;0.992;1.04;0.96;0;2050;0
30/11/2016;42500;42370;1111;184;0;0;0;36;0;0;0;0;52;0;1.302;3;0;733;0.991;0.96;0.83;0;2050;0
13/12/2019;55000;55000;1111;160.9;0;0;0;39;0;0;0;0;56;0;1.181;3;0;721;0.974;0.93;0.96;0;2050;0
19/10/2018;46000;45954;1111;142.7;0;0;0;33;0;0;0;0;52;0;1.172;3;0;718;0.97;0.93;0.96;0;2050;0
25/07/2019;52000;51944;1111;134.1;0;0;0;28;0;0;0;0;55;0;1.118;2;0;714;0.965;1.04;0.96;0;2050;0
31/10/2014;32000;31824;1111;129;0;0;0;63;0;0;0;0;49;0;1.118;3;0;641;0.866;1.04;0.96;0;2050;0
14/10/2015;30200;30200;1121_1123;128.9;0;0;0;22.4;0;0;0;0;41;0;1;3;0;605;0.818;1.11;0.94;0;2050;0
10/04/2016;34500;34357;1121_1123;128.9;0;0;0;22.4;0;0;0;0;42;0;1;3;0;605;0.818;1;0.94;0;2050;0
30/01/2016;34000;34000;1121_1123;128.9;0;0;0;22.4;0;0;0;0;42;0;1;2;0;605;0.818;1.11;0.89;0;2050;0
15/07/2015;29000;28952;1111;141.8;0;0;0;24.5;0;0;0;0;40;0;1.18;4;0;652;0.881;1.26;0.96;0;2050;0
25/07/2015;31200;31200;1111;141.8;0;0;0;24.5;0;0;0;0;41;0;1.18;4;0;653;0.882;1.04;0.96;0;2050;0
16/04/2015;38900;38887;1111;141.8;0;0;0;24.5;0;0;0;0;41;0;1.18;3;0;653;0.882;1.11;0.89;0;2050;0
01/09/2016;33500;33223;1121_1123;120.4;0;0;0;28.9;0;0;0;0;41;0;1;2;0;617;0.834;1.11;0.89;0;2050;0
08/07/2018;43500;43481;1121_1123;120.4;0;0;0;28.9;0;0;0;0;43;0;1;2;0;617;0.834;1.11;0.89;0;2050;0
12/03/2017;55000;53986;1111;208.5;54.8;0;0;39.7;0;0;1;0;39;0;1.367;3;0;750;1.014;1.2;1;0;2050;0
18/05/2017;60000;58987;1111;249.3;100.6;0;0;41.3;0;0;1;0;37;0;1.236;4;0;750;1.014;1.22;0.96;0;2050;0
08/05/2016;57000;57000;1111;341.1;0;0;0;40;0;0;1;0;32;0;1.144;7;0;750;1.014;1.19;1.28;0;2050;0
23/02/2017;41000;41000;1122_1125;100.6;0;0;0;28.6;0;0;0;0;33;0;1;2;0;547;0.739;1.04;0.96;0;2050;0
28/06/2014;29400;29366;1121_1123;116.5;0;0;0;23.8;0;0;0;0;30;0;1;3;0;551;0.745;1;1;0;2050;0
13/08/2014;24500;24465;1121_1123;116.8;0;0;0;20;0;0;0;0;30;0;1;2;0;444;0.6;0.98;1.11;0;2050;0
06/01/2019;43600;43586;1121_1123;116.8;0;0;0;20;0;0;0;0;35;0;1;3;0;514;0.695;1.07;1.11;0;2050;0
18/10/2019;39500;39275;1122_1125;100.6;0;0;0;26.8;0;0;0;0;35;0;1;2;0;547;0.739;1.15;1.07;0;2050;0
06/05/2015;22900;22900;1121_1123;90.7;0;0;0;0;0;0;0;0;30;0;1;2;0;386;0.522;1.11;1;0;2050;0
23/09/2016;47400;47329;1111;145.4;0;0;0;58.5;0;0;0;0;38;0;1.281;3;0;810;1.095;1;1;0;2050;0
20/10/2016;34100;34100;1111;260.3;0;0;17.1;30.3;0;0;1;0;61;0;1.013;5;1;529;0.715;1;1;1;2050;0
27/11/2014;17500;17432;1111;72;0;0;0;0;0;0;0;0;70;1;1.002;2;0;400;0.541;0.89;0.89;0;2050;0
14/04/2018;28000;27580;1126;94.7;0;0;0;33.6;0;0;0;0;61;0;1;2;0;219;0.296;1;1;0;2050;0
21/05/2017;24500;24500;1126;94.7;0;0;0;0;2.6;0;0;0;60;0;1;2;0;167;0.226;1;1;0;2050;0
30/04/2017;19500;19352;1111;43.1;0;0;0;29.9;16.9;0;0;0;74;1;1;2;0;403;0.545;0.78;0.89;0;2050;0
25/02/2018;17900;17900;1126;60;60;0;0;0;0;0;0;0;75;0;1;2;0;206;0.278;1;1;0;2050;0
24/05/2015;10769;10454;1126;60;60;0;0;0;0;0;0;0;72;0;1;2;0;206;0.278;1;1;0;2050;0
17/02/2019;26000;26000;1126;76.5;0;0;0;32.6;0;0;0;0;74;0;1;2;0;215;0.291;1;1;0;2050;0
19/12/2015;13500;13423;1126;92.5;0;0;0;0;9.7;0;1;0;70;0;1;2;0;201;0.272;1;1;1;2050;0
22/05/2015;11200;11132;1126;106.5;0;0;0;0;0;0;0;0;71;0;1;2;0;169;0.228;1.15;1.11;1;2050;0
13/05/2017;27500;27479;1126;106.5;0;0;0;0;0;0;0;0;73;0;1;2;0;169;0.228;1.15;1.11;0;2050;0
27/04/2017;20100;20100;1126;58.4;0;0;0;0;6;0;0;0;75;0;1;2;0;213;0.288;1;1;0;2050;0
14/06/2015;21550;21550;1111;122.8;61.4;0;0;0;0;0;1;0;73;0;1;2;0;376;0.508;1;0.78;0;2050;0
14/02/2016;20500;20453;1122_1125;180.9;0;0;0;34.5;0;0;1;0;54;0;1;4;0;300;0.405;1;0.96;1;2050;0
03/02/2016;17500;17484;1122_1125;152.2;0;0;0;35.5;0;0;1;0;52;0;1;3;0;300;0.405;0.98;0.93;1;2050;0
03/02/2016;11400;11400;1111;103.2;42.8;12.4;0;22.3;0;0;0;1;79;0.5;1.287;2;0;506;0.684;0.98;0.96;1;2050;0
03/04/2015;14500;14500;1111;75;0;0;0;36.6;0;0;0;0;69;0;1.172;2;0;400;0.541;1;0.93;1;2050;0
30/12/2018;29900;29879;1111;75;0;0;0;36.6;0;0;0;0;72;0;1.172;2;0;400;0.541;1;0.93;0;2050;0
23/10/2014;12300;12300;1126;66.8;0;0;0;41.2;0;0;0;0;72;0;1;2;0;262;0.354;1;1;0;2050;0
03/03/2018;36000;36000;1111;137.4;68.7;0;0;37.4;0;0;1;0;79;0;1.044;3;0;705;0.953;1.07;0.93;0;2050;0
03/10/2019;41600;41551;1111;116;0;0;0;45.3;0;0;0;0;46;1;1.065;2;0;860;1.162;0.89;1;0;2050;0
08/03/2019;41500;41325;1122_1125;124.6;0;0;0;0;0;0;0;0;46;1;1;2;0;1031;1.393;0.89;1;0;2050;0
06/10/2018;36000;35972;1126;144.9;0;0;0;21;16.8;0;1;0;46;0;1;2;0;261;0.353;1;1;0;2050;0
27/08/2016;30500;30472;1126;112.9;0;0;0;24.5;21.9;0;1;0;58;0;1;2;0;280;0.378;1;1;0;2050;0
24/01/2020;42900;42858;1126;114.4;0;0;0;21.8;78.2;0;0;0;61;0;1;2;0;320;0.432;1;1;0;2050;0
28/04/2018;33500;33485;1126;137.2;0;0;0;22.7;5.2;0;0;0;60;0;1;3;0;243;0.328;0.94;0.96;0;2050;0
21/06/2017;35500;35490;1126;138.2;0;0;0;0;0;0;0;0;59;0;1;3;0;237;0.32;0.89;1;0;2050;0
07/04/2018;36000;35987;1126;109.2;0;0;0;30.7;22.3;0;0;0;60;0;1;2;0;322;0.435;1.09;0.96;0;2050;0
01/06/2017;36900;36881;1126;109.2;0;0;0;30.7;22.3;0;0;0;59;0;1;2;0;322;0.435;1.09;0.96;0;2050;0
29/08/2015;17500;17352;1126;109.2;0;0;0;30.7;22.3;0;0;0;57;0;1;2;0;322;0.435;1.09;0.96;1;2050;0
05/09/2015;22800;22800;1126;115.7;0;0;0;32.8;0;0;1;0;62;0;1;2;0;395;0.534;1;1;0;2050;0
22/08/2019;31800;31769;1126;92.2;0;0;0;0;9.1;0;0;0;66;0;1;2;0;232;0.314;1;1;0;2050;0
08/06/2017;28000;27986;1126;92.2;0;0;0;0;9.1;0;0;0;64;0;1;2;0;232;0.314;1;1;0;2050;0
27/10/2017;41500;41500;1111;195.5;65;0;0;38.1;0;0;1;0;60;0;1.183;3;0;587;0.793;0.94;0.93;0;2050;0
22/05/2015;18240;17221;1126;101.1;0;0;0;0;13;0;0;0;61;0;1;2;0;376;0.508;1;1;0;2050;0
07/04/2016;16500;15624;1126;101.1;0;0;0;0;8.1;0;0;0;62;0;1;2;0;344;0.465;1;1;0;2050;0
