utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;svalm2;haednr;fjibmhl;top_floor;two_storey;storeys_3;lyftuhus;age_studull;bath_fixtures;fjbilsk;lodpflm;innig_factor;nybygging;fjarmalastofnunselur;hverfi;gata
01/02/2018;21200;21200;1200;69;0;0;0;0;6.4;5.5;1;30;0;0;0;0;50;2;0;153;0.99;0;0;6040;0
10/05/2018;28500;28500;1200;57.1;0;0;0;0;5.3;10.3;2;35;0;0;0;1;1;2;1;96.7;1;0;1;6040;0
17/05/2018;23300;23300;1200;64.2;0;0;0;0;7.5;5.6;1;9;0;0;0;0;40;2;0;177;0.98;0;0;6040;0
18/05/2018;23000;22457;1200;87.5;0;0;0;0;8.9;8;3;9;0;0;0;0;40;2;0;235;0.94;0;0;6040;0
18/05/2018;18600;18600;1200;60.6;0;0;0;0;8.3;5.2;2;18;0;0;0;0;38;2;0;158;0.93;0;0;6040;0
19/05/2018;27400;27233;1200;88.1;0;0;0;0;0;13.4;2;9;0;0;0;0;36;2;0;216;0.96;0;0;6040;0
19/05/2018;31900;31747;1200;116.2;0;0;0;0;0;5.9;1;10;0;0;0;0;52;2;0;262;1;0;0;6040;0
20/05/2018;28500;28489;1200;57.3;0;0;0;0;5.3;10.8;2;35;0;0;0;1;1;2;1;96.2;1;0;1;6040;0
26/05/2018;20900;20900;1200;64;0;0;0;0;0;8;3;6;0;0;0;0;27;2;0;265;1;0;0;6040;0
31/05/2018;27100;27096;1200;86.6;0;0;0;0;6.7;11.7;3;30;0;0;0;0;50;2;0;190;0.98;0;0;6040;0
06/06/2018;21500;21361;1200;68.4;0;0;0;0;0;9;2;12;0;0;0;0;36;2;0;164;0.93;0;0;6040;0
06/06/2018;22000;21726;1200;61.5;0;0;0;0;6.9;12.5;1;9;0;0;0;0;40;2;0;171;0.98;0;0;6040;0
07/06/2018;30000;30000;1200;109;0;0;0;0;0;5;2;6;0;0;0;0;49;2;0;344;1;0;0;6040;0
03/06/2018;18200;18200;1200;44.2;0;0;0;0;0;6;3;8;0;0;0;0;41;2;0;136;1;0;0;6040;0
07/06/2018;55000;54740;1200;114.4;0;0;0;0;14.5;21.4;5;35;1;0;0;1;1;2;1;166.3;1;0;1;6040;0
14/06/2018;25000;24957;1200;83.9;0;0;0;0;0;0;1;7;0;0;0;0;40;2;0;223;1;0;0;6040;0
14/06/2018;24900;24743;1200;88.3;0;0;0;0;5.9;8.2;2;6;0;0;0;0;53;2;0;331;0.89;0;0;6040;0
17/06/2018;29000;28845;1200;57.1;0;0;0;0;4.5;10.8;3;35;0;0;0;1;1;2;1;96.6;1;0;1;6040;0
15/06/2018;28500;28500;1200;57.1;0;0;0;0;5.6;10.3;2;35;0;0;0;1;1;2;1;96.8;1;0;1;6040;0
21/06/2018;28500;28423;1200;57.3;0;0;0;0;4.9;10.8;2;35;0;0;0;1;1;2;1;96.3;1;1;1;6040;0
09/06/2018;25000;25000;1200;66.7;0;0;0;0;0;4.8;2;16;0;0;0;0;13;2;0;273;1;0;0;6040;0
30/06/2018;23500;23354;1200;74.9;0;0;0;0;0;8.2;3;6;0;0;0;0;27;2;0;307;1;0;0;6040;0
01/07/2018;30000;29886;1200;57.3;0;0;0;0;5.3;10.8;4;35;0;0;0;1;1;2;1;96.3;1;0;1;6040;0
21/06/2018;24500;24496;1200;66.7;0;0;0;0;0;4.8;1;16;0;0;0;0;13;2;0;273;1;0;0;6040;0
06/07/2018;20000;19986;1200;60.6;0;0;0;0;0;5.7;3;18;0;0;0;0;40;2;0;161;0.93;0;0;6040;0
07/07/2018;24900;24895;1200;82.9;0;0;0;0;0;10.8;2;12;0;0;0;0;30;2;0;277;0.93;0;0;6040;0
06/07/2018;31550;31393;1200;116.2;0;0;0;0;0;5.9;3;10;0;0;0;0;52;2;0;262;1;0;0;6040;0
08/07/2018;31500;31500;1200;73.3;0;0;0;0;5.1;9.6;1;35;0;0;0;1;1;2;0;79.7;1;0;1;6040;0
08/07/2018;29000;28836;1200;57.8;0;0;0;0;5.3;10.8;3;35;0;0;0;1;1;2;1;97.3;1;0;1;6040;0
08/07/2018;30000;29944;1200;57.8;0;0;0;0;4.6;10.8;4;35;0;0;0;1;1;2;1;97.3;1;0;1;6040;0
07/07/2018;24500;24437;1200;83.7;0;0;0;0;0;0;1;12;0;0;0;0;40;2;0;258;1.11;0;0;6040;0
11/07/2018;18500;18259;1200;51.1;0;0;0;0;0;8.8;2;9;0;0;0;0;36;2;0;133;0.96;0;0;6040;0
19/07/2018;32000;31782;1200;73.3;0;0;0;0;8.8;9.6;1;35;0;0;0;1;1;2;0;82.1;1;0;1;6040;0
18/07/2018;22500;22045;1200;67;0;0;0;0;7.1;0;0;30;0;0;0;0;50;2;0;151;0.99;0;0;6040;0
20/07/2018;26500;26308;1200;82.2;0;0;0;0;0;11;3;7;0;0;0;0;46;2;0;220;1;0;0;6040;0
15/07/2018;28500;28500;1200;57.1;0;0;0;0;4.6;10.8;2;35;0;0;0;1;1;2;1;96.6;1;0;1;6040;0
27/07/2018;29000;28996;1200;111.5;0;0;0;0;0;5;2;6;0;0;0;0;49;2;0;352;1;0;0;6040;0
26/07/2018;21500;21158;1200;58;0;0;0;0;0;7.5;1;5;0;0;0;0;41;2;0;163;1;0;0;6040;0
18/08/2018;24000;23992;1200;82.6;0;0;0;0;0;6.3;2;7;0;0;0;0;38;2;0;226;1.11;0;0;6040;0
22/08/2018;28000;27978;1200;92.1;0;0;0;0;9.8;11.1;2;18;0;0;0;0;38;2;0;231;1.04;0;0;6040;0
05/09/2018;23000;22857;1200;60.9;0;0;0;0;0;0;1;12;0;0;0;0;39;2;0;212;0.93;0;0;6040;0
07/09/2018;23400;23395;1200;54.9;0;0;0;0;0;0;1;8;0;0;0;0;20;2;0;192.8;1.04;0;0;6040;0
07/09/2018;25400;25085;1200;77.7;0;0;0;0;6.9;4.6;3;7;0;0;0;0;53;2;0;302;0.93;0;0;6040;0
08/09/2018;19500;19500;1200;54.3;0;0;0;0;0;5.2;2;7;0;0;0;0;37;2;0;156;0.96;0;0;6040;0
14/09/2018;21500;21500;1200;60.7;0;0;0;0;0;6.6;2;14;0;0;0;0;38;2;0;129;0.93;0;0;6040;0
14/09/2018;22500;22234;1200;77.7;0;0;0;0;5.9;4.6;3;6;0;0;0;0;53;2;0;297;0.89;0;0;6040;0
21/09/2018;24000;22754;1200;92.1;0;0;0;0;0;5.7;2;18;0;0;0;0;40;2;0;234;0.93;0;0;6040;0
06/10/2018;20700;20684;1200;67.7;0;0;0;0;0;8.6;2;11;0;0;0;0;30;2;0;217;1;0;0;6040;0
07/10/2018;62000;61628;1200;130.4;0;0;0;0;15.3;19.9;5;35;1;0;0;1;1;4;1;183.2;1;0;1;6040;0
13/10/2018;29400;29384;1200;86.9;0;0;0;0;0;11.2;2;6;0;0;0;0;24;2;0;336;1;0;0;6040;0
14/10/2018;21000;21000;1200;70.4;0;0;0;0;0;3.1;2;3;0;0;0;0;30;2;0;276;0.86;0;0;6040;0
19/10/2018;22500;22500;1200;68.9;0;0;0;0;0;3.1;2;3;0;0;0;0;30;2;0;276;0.85;0;0;6040;0
24/10/2018;26300;26120;1200;74.8;0;0;0;0;0;0;1;6;0;0;0;0;24;2;0;293;1.04;0;0;6040;0
25/10/2018;20500;20226;1200;69.4;0;0;0;0;0;3.3;1;16;0;0;0;0;52;2;0;243;1;0;0;6040;0
25/10/2018;24500;24478;1200;64.8;0;0;0;0;0;4.8;2;16;0;0;0;0;13;2;0;273;1;0;0;6040;0
02/11/2018;27800;27796;1200;100;0;0;0;0;0;9;3;12;0;0;0;0;35;2;0;233;0.96;0;0;6040;0
02/11/2018;31900;31509;1200;76.2;0;0;0;25.6;0;4.3;2;5;0;0;0;0;53;2;0;175;0.96;0;0;6040;0
26/10/2018;26500;26158;1200;89.9;0;0;0;0;0;9.1;2;11;0;0;0;0;28;2;0;279;1;0;0;6040;0
03/11/2018;23800;23522;1200;60.9;0;0;0;0;0;0;1;12;0;0;0;0;40;2;0;194;1.11;0;0;6040;0
09/11/2018;30000;29622;1200;121.1;0;0;0;0;0;0;2;8;0;0;0;0;35;2;0;281;1;0;0;6040;0
14/11/2018;31000;30772;1200;57.8;0;0;0;0;5.3;10.8;3;35;0;0;0;1;1;2;1;97.3;1;0;0;6040;0
30/11/2018;26000;25921;1200;83.8;0;0;0;0;0;6.6;3;14;0;0;0;0;38;2;0;172;0.93;0;0;6040;0
02/12/2018;18100;18100;1200;44.2;0;0;0;0;0;6;2;8;0;0;0;0;39;2;0;136;1;0;0;6040;0
05/12/2018;24000;23843;1200;82.2;0;0;0;0;0;16.6;2;12;0;0;0;0;30;2;0;275;0.93;0;0;6040;0
06/12/2018;24000;23606;1200;88.1;0;0;0;0;0;13.4;1;9;0;0;0;0;36;2;0;216;0.96;0;0;6040;0
02/12/2018;29500;29470;1200;57.8;0;0;0;0;4.7;10.8;2;35;0;0;0;1;1;2;1;97.4;1;0;1;6040;0
12/12/2018;28500;28474;1200;82.2;0;0;0;0;0;6.3;3;7;0;0;0;0;38;2;0;225;0.93;0;0;6040;0
21/12/2018;27700;27696;1200;83.7;0;0;0;0;0;6.6;2;12;0;0;0;0;40;2;0;258;1;0;0;6040;0
22/12/2018;41944;41944;1200;111.1;0;0;0;0;41.9;14.6;1;27;0;0;0;1;7;2;1;185.5;1;0;0;6040;0
15/12/2018;61000;60712;1200;130.4;0;0;0;0;8.1;19.9;5;35;1;0;0;1;1;4;1;175.8;1;0;1;6040;0
02/02/2019;28900;28886;1200;86.8;0;0;0;0;0;5.3;3;10;0;0;0;0;53;2;0;201;1;0;0;6040;0
08/02/2019;25500;25416;1200;83.7;0;0;0;0;0;6.6;3;12;0;0;0;0;41;2;0;258;1.22;0;0;6040;0
10/02/2019;29500;29446;1200;92.1;0;0;0;0;0;5.7;1;18;0;0;0;0;41;2;0;234;0.96;0;0;6040;0
16/02/2019;28300;28300;1200;77.7;0;0;0;0;6.4;4.6;2;7;0;0;0;0;54;2;0;300;0.93;0;0;6040;0
16/02/2019;18000;17782;1200;44.2;0;0;0;0;0;6;3;8;0;0;0;0;40;2;0;136;0.96;0;0;6040;0
20/02/2019;28500;28428;1200;57.3;0;0;0;0;4.7;10.8;1;35;0;0;0;1;2;2;1;96.2;1;0;1;6040;0
24/02/2019;25600;25600;1200;82.2;0;0;0;0;0;16.8;2;15;0;0;0;0;29;2;0;258;1;0;0;6040;0
03/03/2019;22500;22247;1200;60.7;0;0;0;0;0;6.6;2;14;0;0;0;0;39;2;0;129;0.93;0;0;6040;0
28/02/2019;24500;24318;1200;65;0;0;0;0;0;4.5;2;16;0;0;0;0;14;2;0;272;1;0;0;6040;0
13/03/2019;26000;25851;1200;80.2;0;0;0;0;0;0;1;12;0;0;0;0;40;2;0;271;0.93;0;0;6040;0
14/03/2019;24700;24381;1200;89.9;0;0;0;0;0;9.1;3;11;0;0;0;0;29;2;0;279;1.04;0;0;6040;0
15/03/2019;31200;30618;1200;94.1;0;0;0;0;0;0;1;10;0;0;0;0;35;2;0;375;1;0;0;6040;0
22/03/2019;27750;27240;1200;82.2;0;0;0;0;0;11;2;7;0;0;0;0;47;2;0;220;1.04;0;0;6040;0
30/03/2019;28000;27642;1200;82.2;0;0;0;0;0;6.3;3;7;0;0;0;0;38;2;0;225.4;0.96;0;0;6040;0
29/03/2019;25500;25500;1200;86.9;0;0;0;0;0;11.2;2;6;0;0;0;0;24;2;0;336;1;0;0;6040;0
31/03/2019;19900;19779;1200;60.9;0;0;0;0;0;6.6;3;12;0;0;0;0;41;2;0;194;1;0;0;6040;0
31/03/2019;25900;25729;1200;82.2;0;0;0;0;0;16.8;3;15;0;0;0;0;29;2;0;258;1;0;0;6040;0
10/04/2019;25600;25581;1200;74.1;0;0;0;0;0;8;3;6;0;0;0;0;28;2;0;304;1.04;0;0;6040;0
12/04/2019;29300;28966;1200;106.2;0;0;0;0;0;18;3;15;0;0;0;0;29;2;0;326;1;0;0;6040;0
18/04/2019;31000;30614;1200;94.1;0;0;0;0;0;6.8;2;10;0;0;0;0;35;2;0;375;1.04;0;0;6040;0
18/04/2019;19300;19183;1200;53.3;0;0;0;0;0;0;1;11;0;0;0;0;52;2;0;95;1;0;0;6040;0
26/04/2019;21700;21451;1200;60;0;0;0;0;0;6.6;2;12;0;0;0;0;41;2;0;191;1;0;0;6040;0
28/04/2019;22000;21485;1200;60.7;0;0;0;0;0;6.7;2;10;0;0;0;0;35;2;0;253;0.93;0;0;6040;0
04/05/2019;28000;27997;1200;86.6;0;0;0;0;7.1;11.7;1;30;0;0;0;0;51;2;0;191;0.99;0;0;6040;0
04/05/2019;31000;30354;1200;88.9;0;0;0;0;0;6;2;4;0;0;0;0;21;2;0;311.7;1.04;0;0;6040;0
17/05/2019;25000;24677;1200;89.3;0;0;0;0;5.4;8.3;3;7;0;0;0;0;54;2;0;335;0.93;0;0;6040;0
09/05/2019;24500;24500;1200;65;0;0;0;0;0;4.8;1;16;0;0;0;0;14;2;0;273;1;0;0;6040;0
06/06/2019;20900;20634;1200;57.9;0;0;0;0;6.4;24.1;2;17;0;0;0;0;32;2;0;171;0.98;0;0;6040;0
07/06/2019;19000;19000;1200;57.2;0;0;0;0;0;4.6;2;10;0;0;0;0;53;2;0;139;1;0;0;6040;0
07/06/2019;27200;27013;1200;86.8;0;0;0;0;0;5.3;1;10;0;0;0;0;53;2;0;201;1;0;0;6040;0
13/06/2019;26000;25971;1200;95.7;0;0;0;0;0;7.4;2;8;0;0;0;0;36;2;0;227;1;0;0;6040;0
16/06/2019;26000;25815;1200;83.1;0;0;0;0;5.3;10.8;3;15;0;0;0;0;30;2;0;201;0.98;0;0;6040;0
13/06/2019;19800;19330;1200;60.9;0;0;0;0;0;6.6;2;12;0;0;0;0;41;2;0;194;1.11;0;0;6040;0
26/06/2019;25000;24936;1200;83.8;0;0;0;0;0;6.6;2;14;0;0;0;0;39;2;0;172;1.19;0;0;6040;0
29/06/2019;21500;21500;1200;61.5;0;0;0;0;7.5;12.5;3;9;0;0;0;0;41;2;0;171;0.96;0;0;6040;0
13/06/2019;24500;24500;1200;66.7;0;0;0;0;0;4.8;2;16;0;0;0;0;14;2;0;273;1;0;0;6040;0
05/07/2019;24800;24783;1200;66.7;0;0;0;0;0;4.8;1;16;0;0;0;0;14;2;0;273;1;0;0;6040;0
25/07/2019;26500;26339;1200;67.7;0;0;0;0;0;0;1;35;0;0;0;1;27;2;0;125;1.07;0;0;6040;0
25/07/2019;32500;32500;1200;83.3;0;0;0;0;0;3.7;4;35;0;0;0;1;27;2;0;151;1.07;0;0;6040;0
31/07/2019;26700;26188;1200;83.3;0;0;0;0;0;0;1;8;0;0;0;0;40;2;0;239;1.04;0;0;6040;0
01/08/2019;23500;23500;1200;82.2;0;0;0;0;0;11;2;7;0;0;0;0;47;2;0;220;1;0;0;6040;0
10/08/2019;23700;23395;1200;64.2;0;0;0;0;7.3;5.6;2;9;0;0;0;0;41;2;0;177;0.98;0;0;6040;0
22/08/2019;29300;29127;1200;99;0;0;0;0;5.1;11.8;2;5;0;0;0;0;27;2;0;349;1;0;0;6040;0
29/08/2019;23700;23423;1200;80.8;0;0;0;0;0;11.7;3;19;0;0;0;0;48;2;0;182;1;0;0;6040;0
29/08/2019;25000;24996;1200;88.3;0;0;0;0;5.9;8.2;3;6;0;0;0;0;54;2;0;330;0.9;0;0;6040;0
25/08/2019;38200;37942;1200;73.3;0;0;0;0;4.9;9.6;2;35;0;0;0;1;2;2;1;110;1;0;0;6040;0
30/08/2019;21800;21747;1200;51.1;0;0;0;0;0;8.8;1;9;0;0;0;0;37;2;0;135;0.96;0;0;6040;0
15/08/2019;21000;20986;1200;58.1;0;0;0;0;0;5.3;2;7;0;0;0;0;41;2;0;160;0.96;0;0;6040;0
04/09/2019;28500;28307;1200;95.7;0;0;0;0;0;7.4;3;8;0;0;0;0;36;2;0;227.5;1;0;0;6040;0
06/09/2019;26800;26739;1200;92;0;0;0;0;9.5;12.2;1;18;0;0;0;0;49;2;0;209.8;0.98;0;0;6040;0
13/09/2019;28500;28296;1200;80.3;0;0;0;0;0;16.7;2;6;0;0;0;0;28;2;0;327;1;0;0;6040;0
15/09/2019;29800;29800;1200;57.1;0;0;0;0;5.1;10.8;4;35;0;0;0;1;2;2;1;96.6;1;0;0;6040;0
21/09/2019;18700;18684;1200;60.6;0;0;0;0;0;5.7;3;18;0;0;0;0;42;2;0;161;1.11;0;0;6040;0
21/09/2019;20200;20200;1200;60;0;0;0;0;0;6.6;3;12;0;0;0;0;40;2;0;209;0.93;0;0;6040;0
26/09/2019;20500;20427;1200;49.6;0;0;0;0;0;9;1;12;0;0;0;0;36;2;0;124;0.96;0;0;6040;0
14/09/2019;20000;20000;1200;70.4;0;0;0;0;0;3.1;2;3;0;0;0;0;31;2;0;276;0.85;0;0;6040;0
06/10/2019;26500;26500;1200;82.9;0;0;0;0;0;11;2;7;0;0;0;0;47;2;0;222;1;0;0;6040;0
11/10/2019;21800;21680;1200;57.2;0;0;0;0;0;4.6;3;10;0;0;0;0;53;2;0;139;1;0;0;6040;0
26/10/2019;28000;28000;1200;91.9;0;0;0;0;9.8;11.2;2;18;0;0;0;0;40;2;0;228;0.85;0;0;6040;0
07/11/2019;27250;27250;1200;100.9;0;0;0;0;11.5;8;3;9;0;0;0;0;41;2;0;267;0.98;0;0;6040;0
01/11/2019;27500;27494;1200;86.1;0;0;0;0;0;4.8;2;16;0;0;0;0;14;2;0;371;1;0;0;6040;0
09/11/2019;30000;29822;1200;57.1;0;0;0;0;5;10.3;3;35;0;0;0;1;2;2;1;96.3;1;0;0;6040;0
09/11/2019;28300;28138;1200;80.8;0;0;0;0;0;11.7;1;19;0;0;0;0;48;2;0;182;1;0;0;6040;0
09/11/2019;22000;21973;1200;57.9;0;0;0;0;5.8;23.7;4;17;0;0;0;0;32;2;0;158;0.98;0;0;6040;0
02/11/2019;29500;29456;1200;100.8;0;0;0;0;0;13.4;3;9;0;0;0;0;37;2;0;244;0.96;0;0;6040;0
16/11/2019;28900;28860;1200;86.1;0;0;0;0;0;6.1;2;6;0;0;0;0;27;2;0;267;1;0;0;6040;0
22/11/2019;31900;31793;1200;57.3;0;0;0;0;4.6;10.8;4;35;0;0;0;1;2;2;1;96.1;1;0;0;6040;0
30/11/2019;25200;24664;1200;83.8;0;0;0;0;0;6.8;3;10;0;0;0;0;35;2;0;337;0.96;0;0;6040;0
30/11/2019;17700;17597;1200;44.2;0;0;0;0;0;6;3;8;0;0;0;0;42;2;0;136;1.11;0;0;6040;0
28/11/2019;29000;28941;1200;92.1;0;0;0;0;9.8;11.1;2;18;0;0;0;0;39;2;0;231;1.04;0;0;6040;0
07/12/2019;30900;30900;1200;112.8;0;0;0;0;0;8.9;2;11;0;0;0;0;29;2;0;343;1;0;0;6040;0
11/12/2019;24900;24900;1200;83.8;0;0;0;0;0;6.8;2;10;0;0;0;0;32;2;0;279;1.04;0;0;6040;0
22/12/2019;24600;24092;1200;67.7;0;0;0;0;0;8.6;3;11;0;0;0;0;31;2;0;217;1;0;0;6040;0
05/01/2020;28300;28289;1200;92.1;0;0;0;0;0;5.7;3;18;0;0;0;0;42;2;0;234;0.93;0;0;6040;0
01/11/2019;24800;24783;1200;84.2;0;0;0;0;0;14.7;3;19;0;0;0;0;48;2;0;189;1;0;0;6040;0
12/01/2020;19000;19000;1200;58.7;0;0;0;0;0;0;1;6;0;0;0;0;25;2;0;236;1.04;0;0;6040;0
01/01/2020;25400;25400;1200;74.8;0;0;0;0;0;0;1;6;0;0;0;0;25;2;0;293;1;0;0;6040;0
12/01/2020;27300;27300;1200;67.7;0;0;0;0;0;0;1;35;0;0;0;1;28;2;0;125;1.07;0;0;6040;0
26/01/2020;30400;29599;1200;92.1;0;0;0;0;9.6;11.1;2;18;0;0;0;0;40;2;0;231;0.93;0;0;6040;0
01/02/2020;27000;26460;1200;87.5;0;0;0;0;8.9;8;3;9;0;0;0;0;41;2;0;218;0.96;0;0;6040;0
02/02/2020;19500;19500;1200;60.6;0;0;0;0;0;5.7;3;18;0;0;0;0;42;2;0;161;1.04;0;0;6040;0
02/02/2020;25500;24985;1200;75.6;0;0;0;0;0;5.7;3;18;0;0;0;0;42;2;0;196;1.15;0;0;6040;0
06/02/2020;29000;26100;1200;82.2;0;0;0;0;0;11;2;7;0;0;0;0;48;2;0;220;1;0;0;6040;0
09/02/2020;27900;27839;1200;83.8;0;0;0;0;0;6.8;2;10;0;0;0;0;36;2;0;337;0.96;0;0;6040;0
13/02/2020;29700;29683;1200;92.1;0;0;0;0;0;5.7;2;18;0;0;0;0;43;2;0;234;1;0;0;6040;0
16/02/2020;23100;23100;1200;60.6;0;0;0;0;0;5.7;3;18;0;0;0;0;43;2;0;161;1.11;0;0;6040;0
23/02/2020;29500;28904;1200;86.1;0;0;0;0;0;6.1;3;6;0;0;0;0;28;2;0;268;1;0;0;6040;0
29/02/2020;29900;29710;1200;83.7;0;0;0;0;0;6.6;3;12;0;0;0;0;42;2;0;258;1.22;0;0;6040;0
19/01/2014;16000;15946;1200;69;0;0;0;0;0;6.8;2;6;0;0;0;0;13;2;0;211;1;0;0;6080;0
24/01/2014;20000;20000;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;10;2;0;317;1;0;1;6080;0
20/02/2014;20700;20685;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;13;2;0;316;1;0;0;6080;0
09/03/2014;25000;24689;1200;102.1;0;0;0;0;0;6;2;4;0;0;0;0;13;2;0;303;1;0;0;6080;0
16/03/2014;14300;14214;1200;60.4;0;0;0;0;0;7.3;1;22;0;0;0;1;23;2;1;111;1;0;0;6080;0
20/03/2014;23487;23017;1200;85.7;0;0;0;0;0;6;2;4;0;0;0;0;13;2;0;243;1;0;0;6080;0
22/03/2014;21300;21275;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;11;2;0;260;1;0;0;6080;0
27/03/2014;17000;17000;1200;77.4;0;0;0;0;0;6.2;2;6;0;0;0;0;19;2;0;301;1;0;0;6080;0
02/04/2014;22200;21889;1200;83.5;0;0;0;0;0;0;2;4;0;0;0;0;13;2;0;229;1;0;0;6080;0
09/05/2014;18760;16872;1200;78.5;0;0;0;0;0;6.2;1;6;0;0;0;0;19;2;0;305;1;0;0;6080;0
27/04/2014;24500;24315;1200;102.1;0;0;0;0;0;6;1;4;0;0;0;0;13;3;0;291;1;0;1;6080;0
02/05/2014;22000;21866;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;12;2;0;316;1;0;1;6080;0
25/05/2014;17100;17046;1200;76.8;0;0;0;0;0;0;1;6;0;0;0;0;20;2;0;378;1.17;0;0;6080;0
30/05/2014;20800;20774;1200;92;0;0;0;0;0;7.4;2;4;0;0;0;0;15;2;0;283;1.04;0;0;6080;0
18/05/2014;25000;24890;1200;102.1;0;0;0;0;0;6;2;4;0;0;0;0;12;2;0;348;1;0;1;6080;0
21/06/2014;22000;21947;1200;91.2;0;0;0;0;0;0;1;4;0;0;0;0;13;2;0;280;1;0;0;6080;0
03/07/2014;23000;23000;1200;83.7;0;0;0;0;0;6.8;2;4;0;0;0;0;20;2;0;306;1;0;0;6080;0
28/06/2014;21400;21369;1200;87.5;0;0;0;0;0;6.8;2;4;0;0;0;0;13;2;0;274;1;0;0;6080;0
09/08/2014;21800;21787;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;11;2;0;250;1;0;0;6080;0
09/08/2014;13500;12157;1200;49.5;0;0;0;0;0;6.5;1;6;0;0;0;0;17;2;0;226;0.96;0;0;6080;0
17/07/2014;17500;15804;1200;60.4;0;0;0;0;0;7.3;5;22;0;0;0;1;23;2;1;111;1;0;0;6080;0
20/08/2014;20900;20765;1200;76.4;0;0;0;0;1.8;12.7;2;4;0;0;0;0;11;2;0;194;1;0;0;6080;0
24/08/2014;17800;17594;1200;77.2;0;0;0;0;0;6.2;2;6;0;0;0;0;20;2;0;380;1.22;0;0;6080;0
05/09/2014;21445;20901;1200;91.2;0;0;0;0;0;0;1;4;0;0;0;0;16;2;0;311;1.04;0;0;6080;0
28/09/2014;22000;21558;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;10;2;0;329;1;0;0;6080;0
04/10/2014;20000;17951;1200;83.2;0;0;0;0;0;6.8;2;6;0;0;0;0;13;2;0;246;1;0;0;6080;0
05/12/2014;23700;23690;1200;83.7;0;0;0;0;0;7.3;4;22;0;0;0;1;23;2;1;139;1;0;0;6080;0
14/12/2014;23300;23232;1200;96.3;0;0;0;0;0;12;2;4;0;0;0;0;13;2;0;279;1;0;0;6080;0
23/11/2014;22500;20113;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;10;2;0;329;1;0;0;6080;0
25/01/2015;21100;21100;1200;83.7;0;0;0;0;0;0;1;4;0;0;0;0;21;2;0;302;1;0;0;6080;0
07/02/2015;18300;18287;1200;69;0;0;0;0;0;0;1;6;0;0;0;0;14;2;0;202;1;0;0;6080;0
20/03/2015;23000;20700;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;12;2;0;250;1;0;0;6080;0
14/03/2015;18000;17803;1200;60.4;0;0;0;0;0;7.3;5;22;0;0;0;1;24;2;1;111;1;0;0;6080;0
21/03/2015;25000;24376;1200;104;0;0;0;0;0;6.4;2;4;0;0;0;0;17;2;0;472;1.04;0;0;6080;0
17/04/2015;23100;23100;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;12;2;0;260;1;0;0;6080;0
14/05/2015;19200;19200;1200;77.4;0;0;0;0;0;0;3;6;0;0;0;0;20;2;0;301;1;0;0;6080;0
17/05/2015;22600;22401;1200;89.1;0;0;0;0;0;8;1;4;0;0;0;0;17;2;0;411;1.04;0;0;6080;0
23/05/2015;22500;22386;1200;82.9;0;0;0;0;0;6;1;4;0;0;0;0;14;2;0;236;1;0;0;6080;0
14/05/2015;21500;21356;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;12;2;0;250;1;0;0;6080;0
28/05/2015;18600;18111;1200;69;0;0;0;0;0;6.8;2;6;0;0;0;0;14;2;0;211;1;0;0;6080;0
05/06/2015;28144;27737;1200;95.6;0;0;0;0;0;6;1;4;0;0;0;0;14;2;0;272;1;0;0;6080;0
18/06/2015;14500;14494;1200;50.8;0;0;0;0;0;5;2;6;0;0;0;0;18;2;0;232;0.96;0;0;6080;0
12/07/2015;23850;23557;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;12;2;0;260;1;0;0;6080;0
17/07/2015;25000;25000;1200;92.7;0;0;0;0;0;6;1;4;0;0;0;0;16;2;0;255;1;0;0;6080;0
22/07/2015;22000;21966;1200;83.2;0;0;0;0;0;6.8;3;6;0;0;0;0;14;2;0;246;1;0;0;6080;0
02/09/2015;25000;24677;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;16;2;0;262;1;0;0;6080;0
12/09/2015;23000;22705;1200;87.8;0;0;0;0;0;0;1;4;0;0;0;0;12;2;0;250;1;0;0;6080;0
27/09/2015;21800;21369;1200;83.7;0;0;0;0;0;7.2;2;4;0;0;0;0;20;2;0;305;1.04;0;0;6080;0
14/10/2015;16600;16590;1200;56.8;0;0;0;0;0;6.2;1;6;0;0;0;0;20;2;0;229;1;0;0;6080;0
16/10/2015;26900;26851;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;14;2;0;316;1;0;0;6080;0
07/11/2015;26000;25705;1200;92.7;0;0;0;0;0;6;2;4;0;0;0;0;14;2;0;316;1;0;0;6080;0
06/11/2015;27000;27000;1200;87.8;0;0;0;0;0;8.1;2;4;0;0;0;0;11;2;0;321;1;0;0;6080;0
